,block_number,block_slot,block_time,validator_index,withdrawal_amount,withdrawal_recipient
9936,17976183,7162909,2023-08-23 08:22:11.000 UTC,261517,0.01547813,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9937,17976183,7162909,2023-08-23 08:22:11.000 UTC,261518,0.01550822,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9938,17976183,7162909,2023-08-23 08:22:11.000 UTC,261519,0.053663357,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9939,17976183,7162909,2023-08-23 08:22:11.000 UTC,261520,0.015502282,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9940,17976183,7162909,2023-08-23 08:22:11.000 UTC,261521,0.015487293,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9941,17976183,7162909,2023-08-23 08:22:11.000 UTC,261522,0.015480274,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9942,17976183,7162909,2023-08-23 08:22:11.000 UTC,261523,0.015456271,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9943,17976183,7162909,2023-08-23 08:22:11.000 UTC,261524,0.015489232,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
9944,17966995,7153660,2023-08-22 01:32:23.000 UTC,56177,0.015543749,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9945,17966995,7153660,2023-08-22 01:32:23.000 UTC,56178,0.015554444,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9946,17966995,7153660,2023-08-22 01:32:23.000 UTC,56179,0.015570365,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9947,17966995,7153660,2023-08-22 01:32:23.000 UTC,56181,0.015557085,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9948,17966995,7153660,2023-08-22 01:32:23.000 UTC,56182,0.015483162,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9949,17966995,7153660,2023-08-22 01:32:23.000 UTC,56183,0.015557254,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9950,17966995,7153660,2023-08-22 01:32:23.000 UTC,56184,0.015529325,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9951,17966995,7153660,2023-08-22 01:32:23.000 UTC,56185,0.015560108,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9952,17966995,7153660,2023-08-22 01:32:23.000 UTC,56187,0.053898964,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9953,17966995,7153660,2023-08-22 01:32:23.000 UTC,56188,0.053923909,0x42a93a9f5cfda54716c414b6eaf07cf512f46ead
9954,17964604,7151257,2023-08-21 17:31:47.000 UTC,823118,0.009546772,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9955,17964604,7151257,2023-08-21 17:31:47.000 UTC,823117,0.009588841,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9956,17964604,7151257,2023-08-21 17:31:47.000 UTC,823116,0.009571608,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9957,17964580,7151233,2023-08-21 17:26:59.000 UTC,822664,0.01002686,0x8306300ffd616049fd7e4b0354a64da835c1a81c
9958,17964089,7150735,2023-08-21 15:47:23.000 UTC,814647,0.015233536,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9959,17964089,7150735,2023-08-21 15:47:23.000 UTC,814648,0.015139633,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9960,17964089,7150735,2023-08-21 15:47:23.000 UTC,814649,0.015184383,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9961,17964089,7150735,2023-08-21 15:47:23.000 UTC,814650,0.015216828,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9962,17964089,7150735,2023-08-21 15:47:23.000 UTC,814651,0.015293897,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9963,17964089,7150735,2023-08-21 15:47:23.000 UTC,814652,0.015235687,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9964,17964089,7150735,2023-08-21 15:47:23.000 UTC,814653,0.015195085,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9965,17964089,7150735,2023-08-21 15:47:23.000 UTC,814654,0.015232769,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9966,17964089,7150735,2023-08-21 15:47:23.000 UTC,814655,0.015206383,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9967,17964089,7150735,2023-08-21 15:47:23.000 UTC,814656,0.015271787,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9968,17964089,7150735,2023-08-21 15:47:23.000 UTC,814657,0.015219463,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9969,17964089,7150735,2023-08-21 15:47:23.000 UTC,814658,0.015263771,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9970,17964089,7150735,2023-08-21 15:47:23.000 UTC,814643,0.015238907,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9971,17964089,7150735,2023-08-21 15:47:23.000 UTC,814644,0.015164671,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9972,17964089,7150735,2023-08-21 15:47:23.000 UTC,814645,0.015224431,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9973,17964089,7150735,2023-08-21 15:47:23.000 UTC,814646,0.015262949,0x8ead0e8fec8319fd62c8508c71a90296efd4f042
9974,17963846,7150489,2023-08-21 14:58:11.000 UTC,810701,0.015209603,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
9975,17963124,7149755,2023-08-21 12:31:23.000 UTC,799094,0.008380056,0xa684e47a0906f320960fa0487ace021535ad0e54
9976,17963124,7149755,2023-08-21 12:31:23.000 UTC,799095,0.008337773,0xa684e47a0906f320960fa0487ace021535ad0e54
9977,17963124,7149755,2023-08-21 12:31:23.000 UTC,799105,0.008664023,0xa684e47a0906f320960fa0487ace021535ad0e54
9978,17963124,7149755,2023-08-21 12:31:23.000 UTC,799104,0.008796968,0xa684e47a0906f320960fa0487ace021535ad0e54
9979,17963124,7149755,2023-08-21 12:31:23.000 UTC,799103,0.008958434,0xa684e47a0906f320960fa0487ace021535ad0e54
9980,17963124,7149755,2023-08-21 12:31:23.000 UTC,799102,0.00859224,0xa684e47a0906f320960fa0487ace021535ad0e54
9981,17963124,7149755,2023-08-21 12:31:23.000 UTC,799101,0.0310792,0xa684e47a0906f320960fa0487ace021535ad0e54
9982,17963124,7149755,2023-08-21 12:31:23.000 UTC,799100,0.008407786,0xa684e47a0906f320960fa0487ace021535ad0e54
9983,17963124,7149755,2023-08-21 12:31:23.000 UTC,799099,0.008427837,0xa684e47a0906f320960fa0487ace021535ad0e54
9984,17963124,7149755,2023-08-21 12:31:23.000 UTC,799098,0.008917574,0xa684e47a0906f320960fa0487ace021535ad0e54
9985,17963124,7149755,2023-08-21 12:31:23.000 UTC,799097,0.008590575,0xa684e47a0906f320960fa0487ace021535ad0e54
9986,17963124,7149755,2023-08-21 12:31:23.000 UTC,799096,0.00879468,0xa684e47a0906f320960fa0487ace021535ad0e54
9987,17963124,7149755,2023-08-21 12:31:23.000 UTC,799090,0.00875253,0xa684e47a0906f320960fa0487ace021535ad0e54
9988,17963124,7149755,2023-08-21 12:31:23.000 UTC,799091,0.008613429,0xa684e47a0906f320960fa0487ace021535ad0e54
9989,17963124,7149755,2023-08-21 12:31:23.000 UTC,799092,0.008438483,0xa684e47a0906f320960fa0487ace021535ad0e54
9990,17963124,7149755,2023-08-21 12:31:23.000 UTC,799093,0.016968283,0xa684e47a0906f320960fa0487ace021535ad0e54
9991,17960713,7147333,2023-08-21 04:26:59.000 UTC,759150,0.01520435,0x8306300ffd616049fd7e4b0354a64da835c1a81c
9992,17960713,7147333,2023-08-21 04:26:59.000 UTC,759151,0.015201774,0x8306300ffd616049fd7e4b0354a64da835c1a81c
9993,17960214,7146827,2023-08-21 02:45:47.000 UTC,751126,0.015186049,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9994,17960214,7146827,2023-08-21 02:45:47.000 UTC,751127,0.01524686,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9995,17960214,7146827,2023-08-21 02:45:47.000 UTC,751128,0.015194587,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9996,17960214,7146827,2023-08-21 02:45:47.000 UTC,751129,0.01526876,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9997,17960214,7146827,2023-08-21 02:45:47.000 UTC,751130,0.015249755,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9998,17960214,7146827,2023-08-21 02:45:47.000 UTC,751131,0.015239309,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
9999,17960214,7146827,2023-08-21 02:45:47.000 UTC,751132,0.015258099,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10000,17960214,7146827,2023-08-21 02:45:47.000 UTC,751133,0.015218751,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10001,17960214,7146827,2023-08-21 02:45:47.000 UTC,751134,0.015265819,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10002,17960214,7146827,2023-08-21 02:45:47.000 UTC,751135,0.01516871,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10003,17960214,7146827,2023-08-21 02:45:47.000 UTC,751136,0.015249655,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10004,17960214,7146827,2023-08-21 02:45:47.000 UTC,751137,0.015221446,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10005,17960214,7146827,2023-08-21 02:45:47.000 UTC,751138,0.015222724,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10006,17960214,7146827,2023-08-21 02:45:47.000 UTC,751139,0.015243535,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10007,17960214,7146827,2023-08-21 02:45:47.000 UTC,751140,0.015238371,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10008,17960214,7146827,2023-08-21 02:45:47.000 UTC,751141,0.015201549,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10009,17959767,7146378,2023-08-21 01:15:59.000 UTC,743949,0.01524404,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10010,17959767,7146378,2023-08-21 01:15:59.000 UTC,743950,0.015247336,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10011,17959767,7146378,2023-08-21 01:15:59.000 UTC,743951,0.015256098,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10012,17959767,7146378,2023-08-21 01:15:59.000 UTC,743952,0.015253199,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10013,17959767,7146378,2023-08-21 01:15:59.000 UTC,743953,0.015245473,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10014,17959767,7146378,2023-08-21 01:15:59.000 UTC,743954,0.053491357,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10015,17959767,7146378,2023-08-21 01:15:59.000 UTC,743955,0.015237096,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10016,17959767,7146378,2023-08-21 01:15:59.000 UTC,743956,0.015277813,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10017,17959767,7146378,2023-08-21 01:15:59.000 UTC,743957,0.015272608,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10018,17959767,7146378,2023-08-21 01:15:59.000 UTC,743958,0.015270426,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10019,17959767,7146378,2023-08-21 01:15:59.000 UTC,743959,0.015280624,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10020,17959767,7146378,2023-08-21 01:15:59.000 UTC,743948,0.015266741,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10021,17959767,7146378,2023-08-21 01:15:59.000 UTC,743947,0.01527784,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10022,17959767,7146378,2023-08-21 01:15:59.000 UTC,743946,0.015223522,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10023,17959767,7146378,2023-08-21 01:15:59.000 UTC,743945,0.015264167,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10024,17959767,7146378,2023-08-21 01:15:59.000 UTC,743944,0.015253339,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
10025,17959716,7146327,2023-08-21 01:05:47.000 UTC,743132,0.015214625,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10026,17959716,7146327,2023-08-21 01:05:47.000 UTC,743131,0.015173536,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10027,17959716,7146327,2023-08-21 01:05:47.000 UTC,743128,0.015228676,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10028,17959716,7146327,2023-08-21 01:05:47.000 UTC,743130,0.015225881,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10029,17959716,7146327,2023-08-21 01:05:47.000 UTC,743129,0.015289547,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10030,17959716,7146327,2023-08-21 01:05:47.000 UTC,743143,0.015215439,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10031,17959716,7146327,2023-08-21 01:05:47.000 UTC,743142,0.015214557,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10032,17959716,7146327,2023-08-21 01:05:47.000 UTC,743141,0.015250737,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10033,17959716,7146327,2023-08-21 01:05:47.000 UTC,743140,0.015247932,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10034,17959716,7146327,2023-08-21 01:05:47.000 UTC,743139,0.015267132,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10035,17959716,7146327,2023-08-21 01:05:47.000 UTC,743138,0.015215163,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10036,17959716,7146327,2023-08-21 01:05:47.000 UTC,743137,0.015220544,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10037,17959716,7146327,2023-08-21 01:05:47.000 UTC,743136,0.015203264,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10038,17959716,7146327,2023-08-21 01:05:47.000 UTC,743135,0.015223196,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10039,17959716,7146327,2023-08-21 01:05:47.000 UTC,743134,0.015225776,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10040,17959716,7146327,2023-08-21 01:05:47.000 UTC,743133,0.01527855,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10041,17959524,7146131,2023-08-21 00:26:35.000 UTC,740059,0.015230272,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10042,17959524,7146131,2023-08-21 00:26:35.000 UTC,740060,0.01520675,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10043,17959524,7146131,2023-08-21 00:26:35.000 UTC,740061,0.01514904,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10044,17959524,7146131,2023-08-21 00:26:35.000 UTC,740062,0.015277803,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10045,17959524,7146131,2023-08-21 00:26:35.000 UTC,740063,0.015261128,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10046,17959524,7146131,2023-08-21 00:26:35.000 UTC,740064,0.015269417,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10047,17959524,7146131,2023-08-21 00:26:35.000 UTC,740065,0.015211846,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10048,17959524,7146131,2023-08-21 00:26:35.000 UTC,740066,0.015249812,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10049,17959524,7146131,2023-08-21 00:26:35.000 UTC,740067,0.052452115,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10050,17959524,7146131,2023-08-21 00:26:35.000 UTC,740068,0.015261123,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10051,17959524,7146131,2023-08-21 00:26:35.000 UTC,740069,0.015258728,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10052,17959524,7146131,2023-08-21 00:26:35.000 UTC,740070,0.015258049,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10053,17959524,7146131,2023-08-21 00:26:35.000 UTC,740071,0.015233031,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10054,17959524,7146131,2023-08-21 00:26:35.000 UTC,740056,0.015266269,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10055,17959524,7146131,2023-08-21 00:26:35.000 UTC,740057,0.015252922,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10056,17959524,7146131,2023-08-21 00:26:35.000 UTC,740058,0.01527422,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10057,17959457,7146063,2023-08-21 00:12:59.000 UTC,738989,0.015256087,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10058,17959457,7146063,2023-08-21 00:12:59.000 UTC,738990,0.015241823,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10059,17959457,7146063,2023-08-21 00:12:59.000 UTC,738991,0.015230637,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10060,17959457,7146063,2023-08-21 00:12:59.000 UTC,738992,0.015190257,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10061,17959457,7146063,2023-08-21 00:12:59.000 UTC,738993,0.01523402,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10062,17959457,7146063,2023-08-21 00:12:59.000 UTC,738994,0.015192274,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10063,17959457,7146063,2023-08-21 00:12:59.000 UTC,738995,0.015242861,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10064,17959457,7146063,2023-08-21 00:12:59.000 UTC,738996,0.01526887,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10065,17959457,7146063,2023-08-21 00:12:59.000 UTC,738997,0.015225503,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10066,17959457,7146063,2023-08-21 00:12:59.000 UTC,738998,0.015225858,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10067,17959457,7146063,2023-08-21 00:12:59.000 UTC,738999,0.053516956,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10068,17959457,7146063,2023-08-21 00:12:59.000 UTC,738984,0.015220468,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10069,17959457,7146063,2023-08-21 00:12:59.000 UTC,738988,0.015239656,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10070,17959457,7146063,2023-08-21 00:12:59.000 UTC,738987,0.015189724,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10071,17959457,7146063,2023-08-21 00:12:59.000 UTC,738986,0.015272044,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10072,17959457,7146063,2023-08-21 00:12:59.000 UTC,738985,0.015275477,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10073,17958591,7145191,2023-08-20 21:18:35.000 UTC,724996,0.015274076,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10074,17958591,7145191,2023-08-20 21:18:35.000 UTC,724994,0.015248942,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10075,17958591,7145191,2023-08-20 21:18:35.000 UTC,724993,0.015248623,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10076,17958591,7145191,2023-08-20 21:18:35.000 UTC,724995,0.015221274,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10077,17958591,7145191,2023-08-20 21:18:35.000 UTC,724992,0.015282007,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10078,17958591,7145191,2023-08-20 21:18:35.000 UTC,724991,0.015245523,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10079,17958591,7145191,2023-08-20 21:18:35.000 UTC,724990,0.015276506,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10080,17958591,7145191,2023-08-20 21:18:35.000 UTC,724997,0.015273912,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10081,17958544,7145144,2023-08-20 21:09:11.000 UTC,724238,0.015208612,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
10082,17958116,7144713,2023-08-20 19:42:59.000 UTC,717349,0.015271269,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10083,17957229,7143821,2023-08-20 16:44:35.000 UTC,702956,0.015270989,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10084,17956896,7143485,2023-08-20 15:37:23.000 UTC,697602,0.015282007,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10085,17956896,7143485,2023-08-20 15:37:23.000 UTC,697603,0.015265222,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10086,17956842,7143431,2023-08-20 15:26:35.000 UTC,696737,0.015272882,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10087,17956842,7143431,2023-08-20 15:26:35.000 UTC,696736,0.015267765,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10088,17956842,7143431,2023-08-20 15:26:35.000 UTC,696735,0.053446497,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10089,17956842,7143431,2023-08-20 15:26:35.000 UTC,696734,0.015285273,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10090,17956842,7143431,2023-08-20 15:26:35.000 UTC,696733,0.015239888,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10091,17956842,7143431,2023-08-20 15:26:35.000 UTC,696732,0.015254432,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10092,17956842,7143431,2023-08-20 15:26:35.000 UTC,696731,0.015298593,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10093,17956842,7143431,2023-08-20 15:26:35.000 UTC,696730,0.0152986,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10094,17956842,7143431,2023-08-20 15:26:35.000 UTC,696729,0.015298388,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10095,17956842,7143431,2023-08-20 15:26:35.000 UTC,696728,0.053487627,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10096,17956842,7143431,2023-08-20 15:26:35.000 UTC,696727,0.01525942,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10097,17956842,7143431,2023-08-20 15:26:35.000 UTC,696726,0.015267596,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10098,17956246,7142831,2023-08-20 13:26:35.000 UTC,687015,0.015247874,0xb3d9cf8e163bbc840195a97e81f8a34e295b8f39
10099,17956246,7142831,2023-08-20 13:26:35.000 UTC,687014,0.0152465,0xb3d9cf8e163bbc840195a97e81f8a34e295b8f39
10100,17955717,7142298,2023-08-20 11:39:59.000 UTC,678367,0.015290946,0x8306300ffd616049fd7e4b0354a64da835c1a81c
10101,17955178,7141755,2023-08-20 09:51:23.000 UTC,669457,0.053715395,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10102,17955178,7141755,2023-08-20 09:51:23.000 UTC,669458,0.053202435,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10103,17955178,7141755,2023-08-20 09:51:23.000 UTC,669459,0.015222314,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10104,17955178,7141755,2023-08-20 09:51:23.000 UTC,669460,0.015237871,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10105,17955178,7141755,2023-08-20 09:51:23.000 UTC,669461,0.015288082,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10106,17955178,7141755,2023-08-20 09:51:23.000 UTC,669462,0.015288641,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10107,17955178,7141755,2023-08-20 09:51:23.000 UTC,669463,0.015211896,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10108,17955178,7141755,2023-08-20 09:51:23.000 UTC,669464,0.015167742,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10109,17955178,7141755,2023-08-20 09:51:23.000 UTC,669465,0.015294205,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10110,17955178,7141755,2023-08-20 09:51:23.000 UTC,669466,0.015247521,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10111,17954156,7140722,2023-08-20 06:24:47.000 UTC,652262,0.015248366,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10112,17954156,7140722,2023-08-20 06:24:47.000 UTC,652264,0.015181861,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10113,17954156,7140722,2023-08-20 06:24:47.000 UTC,652263,0.015243643,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10114,17954156,7140722,2023-08-20 06:24:47.000 UTC,652274,0.015284739,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10115,17954156,7140722,2023-08-20 06:24:47.000 UTC,652273,0.015275735,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10116,17954156,7140722,2023-08-20 06:24:47.000 UTC,652272,0.015234057,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10117,17954156,7140722,2023-08-20 06:24:47.000 UTC,652271,0.015210279,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10118,17954156,7140722,2023-08-20 06:24:47.000 UTC,652270,0.015265554,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10119,17954156,7140722,2023-08-20 06:24:47.000 UTC,652277,0.015263066,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10120,17954156,7140722,2023-08-20 06:24:47.000 UTC,652276,0.015267852,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10121,17954156,7140722,2023-08-20 06:24:47.000 UTC,652275,0.015236352,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10122,17954156,7140722,2023-08-20 06:24:47.000 UTC,652269,0.0152657,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10123,17954156,7140722,2023-08-20 06:24:47.000 UTC,652268,0.015273129,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10124,17954156,7140722,2023-08-20 06:24:47.000 UTC,652267,0.015285224,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10125,17954156,7140722,2023-08-20 06:24:47.000 UTC,652266,0.015287283,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10126,17954156,7140722,2023-08-20 06:24:47.000 UTC,652265,0.015287366,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
10127,17952725,7139280,2023-08-20 01:36:23.000 UTC,628403,0.015262242,0xb3e84b6c6409826dc45432b655d8c9489a14a0d7
10128,17952725,7139280,2023-08-20 01:36:23.000 UTC,628402,0.015281374,0xb3e84b6c6409826dc45432b655d8c9489a14a0d7
10129,17952032,7138577,2023-08-19 23:15:47.000 UTC,614484,0.0152156,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
10130,17951733,7138276,2023-08-19 22:15:35.000 UTC,609611,0.015269801,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
10131,17951733,7138276,2023-08-19 22:15:35.000 UTC,609602,0.015265722,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
10132,17951733,7138276,2023-08-19 22:15:35.000 UTC,609601,0.015291909,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
